storeNumber,countryCode,ownershipTypeCode,latitude,longitude
29687-253784,CN,CO,22.542304,114.082865
27383-246024,CN,CO,22.543001,114.082909
22080-208045,CN,CO,22.541795,114.083479
31903-119864,CN,CO,22.542844,114.083593
16170-168964,CN,CO,22.544048,114.085952
35809-96884,CN,CO,22.545186,114.086168
51224-277584,CN,CO,22.54199,114.088758
15274-154486,SG,LS,1.314718,103.76492
22315-215206,SG,LS,1.329258,103.776153
3022-141329,SG,LS,1.323794,103.810141
27024-246346,SG,LS,1.335729,103.744707
19458-168984,SG,LS,1.333546,103.74276
20600-182428,SG,LS,1.333847,103.742567
59127-293321,SG,LS,1.350406,103.749138
20609-192968,SG,LS,1.363101,103.764505
61526-296036,SG,LS,1.365944,103.749948
30662-100361,SG,LS,1.317127,103.84391
22284-219184,KR,JV,37.547594,126.87534
56595-290476,KR,JV,37.548937,126.867962
63890-298473,KR,JV,37.550477,126.866589
16975-177885,KR,JV,37.532303,126.846077
34470-103500,KR,JV,37.55797,126.86227
63888-298470,KR,JV,37.554982,126.852303
24465-228008,KR,JV,37.540584,126.83755
25143-240045,KR,JV,37.529411,126.832069
2156-136866,RO,LS,44.393595,26.121438
31711-156524,RO,LS,44.420804,26.125223
48955-265966,RO,LS,44.42049,26.150197
55953-289836,RO,LS,44.426863,26.1115
32491-129568,RO,LS,44.426767,26.102538
24028-235107,RO,LS,44.429328,26.10184
51747-279236,RO,LS,44.431998,26.10275
60904-295103,RO,LS,44.434923,26.101739
60849-295191,RO,LS,44.441933,26.151596
47636-259070,RO,LS,44.44701,26.09717
48130-261545,RO,LS,44.450153,26.117833
24706-238686,RO,LS,44.449589,26.087953
2192-242135,RO,LS,44.431725,26.053577
60846-295189,RO,LS,44.447175,26.076811
48519-263628,RO,LS,44.430088,26.049469
55664-289551,RO,LS,44.451481,26.085169
55563-285884,RO,LS,44.434892,26.053929
3112-132625,RO,LS,44.45234,26.084566
52047-280633,RO,LS,44.417135,26.035753
53984-286225,RO,LS,44.445521,26.06241
18801-172611,RO,LS,44.463134,26.101493
31666-109309,RO,LS,44.429148,26.035078
24639-238484,RO,LS,44.478426,26.114949
56426-290328,RO,LS,44.481038,26.118001
52613-277650,RO,LS,44.43592,25.984203
25469-241153,RO,LS,44.4976,26.1633
53643-285885,RO,LS,44.510225,26.086458
24926-239349,RO,LS,44.513959,26.126921
48593-263725,RO,LS,44.947092,26.032454
52241-280944,RO,LS,44.966279,25.972747
6131-149626,SG,LS,1.29855,103.858757
20562-203604,SG,LS,1.301225,103.857502
33139-80831,SG,LS,1.299532,103.855905
24276-236905,SG,LS,1.29533,103.859265
24103-235468,SG,LS,1.294345,103.857655
56635-290533,SG,LS,1.29492,103.856146
33134-127684,SG,LS,1.301225,103.862469
20556-206790,SG,LS,1.2997,103.854141
33127-197426,SG,LS,1.29361,103.859698
19308-185668,SG,LS,1.293371,103.85664
1374-238987,SG,LS,1.292141,103.855693
1343-139910,SG,LS,1.291029,103.858055
33102-11381,SG,LS,1.293335,103.853096
62629-297125,SG,LS,1.297638,103.849475
1476-133728,SG,LS,1.301704,103.849734
61531-296038,SG,LS,1.305107,103.851122
31061-103121,SG,LS,1.299266,103.847552
20061-201125,SG,LS,1.309492,103.864043
22853-225046,SG,LS,1.290085,103.849768
18253-186106,SG,LS,1.31075,103.856522
26630-244544,SG,LS,1.285473,103.860005
31345-107128,SG,LS,1.285646,103.853945
33116-182244,SG,LS,1.299514,103.844782
32677-139114,SG,LS,1.28441,103.852087
22127-209830,SG,LS,1.303674,103.873802
33141-81223,SG,LS,1.285126,103.849819
19061-198204,SG,LS,1.285998,103.847822
19533-192984,SG,LS,1.283241,103.851706
15575-292686,SG,LS,1.283485,103.850491
32362-136171,SG,LS,1.30229,103.876016
28736-250925,SG,LS,1.283442,103.848575
27151-151824,SG,LS,1.280737,103.853689
65368-299725,SG,LS,1.281181,103.865264
21771-215207,SG,LS,1.281323,103.851199
32453-136448,SG,LS,1.281327,103.849626
17678-184646,SG,LS,1.278981,103.854455
19960-186904,SG,LS,1.278294,103.850717
47520-249664,SG,LS,1.277176,103.852372
12970-154767,JP,CO,38.248709,140.327977
27390-247464,JP,CO,38.225501,140.320315
14878-154766,JP,CO,38.281422,140.331343
17066-172464,JP,CO,38.299997,140.345972
22159-218284,JP,CO,38.336178,140.362403
55198-275513,JP,CO,37.923235,140.106704
32802-136924,JP,CO,38.342915,140.83541
30193-32682,JP,CO,38.26242,140.869497
32692-137044,JP,CO,38.262253,140.871783
53555-281731,JP,CO,38.283317,140.872625
62379-296428,JP,CO,38.332742,140.864595
30261-45361,JP,CO,38.261626,140.876863
52755-282984,JP,CO,38.225194,140.876539
30418-81502,JP,CO,38.226127,140.877185
18659-190085,JP,CO,38.213938,140.877064
30361-75781,JP,CO,38.262586,140.881062
30157-31100,JP,CO,38.259185,140.881688
32691-290122,JP,CO,38.261956,140.881706
28481-247625,JP,CO,38.259475,140.883088
30327-66740,JP,CO,38.259512,140.885774
30370-76564,JP,CO,38.32353,140.882265
30455-84907,JP,CO,38.364532,140.875003
22224-218866,JP,CO,38.318181,140.893774
31561-291195,JP,CO,38.164632,140.89658
5066-146485,JP,LS,38.27627,140.908269
57559-290035,JP,CO,37.788624,140.452672
49062-266828,JP,LS,38.238237,140.930048
62272-293108,JP,CO,38.251136,140.936796
15436-161245,JP,CO,37.75387,140.460293
63254-297314,JP,CO,38.322787,140.970539
63256-297315,JP,CO,38.322864,140.971043
61464-294583,JP,CO,38.327356,140.976398
26436-236764,JP,LS,38.291965,141.005044
31845-118605,JP,CO,37.689992,140.47127
60759-290553,JP,CO,38.36777,141.060432
51303-278008,JP,CO,38.566073,140.972125
55430-285940,JP,CO,38.736233,139.82961
1774-154153,CN,CO,31.237751,121.415139
19123-194366,CN,CO,31.23689,121.418325
17611-183607,CN,CO,31.233663,121.412861
48580-264006,CN,CO,31.233241,121.412539
52863-283313,CN,CO,31.243724,121.415685
27275-246953,CN,CO,31.238079,121.423262
51323-277808,CN,CO,31.232343,121.401587
29512-253625,CN,CO,31.231348,121.428327
27243-246386,CN,CO,31.23534,121.430578
48362-261924,CN,CO,31.228186,121.426972
61530-296001,CN,CO,31.247079,121.428908
49634-270367,CN,CO,31.233508,121.433817
49866-271626,CN,CO,31.227456,121.430731
48995-266226,CN,CO,31.238797,121.435061
31044-100929,CN,CO,31.219051,121.416588
16429-167605,CN,CO,31.25609,121.41995
66561-301135,CN,CO,31.219117,121.419708
31206-100930,CN,CO,31.218679,121.416828
59550-293791,CN,CO,31.230683,121.436927
30673-99829,CN,CO,31.217929,121.41777
49402-268984,CN,CO,31.235749,121.391658
18428-184105,CN,CO,31.237192,121.438866
27666-248311,CN,CO,31.217123,121.413714
52100-278304,CN,CO,31.257235,121.406715
51324-278144,CN,CO,31.217484,121.409407
63829-298558,CN,CO,31.256853,121.40473
52456-281688,CN,CO,31.216573,121.415284
59583-293469,CN,CO,31.254362,121.431722
31259-105086,CN,CO,31.21678,121.422452
50333-274368,CN,CO,31.236932,121.441008
65302-299625,CN,CO,31.21863,121.401986
51321-278145,CN,CO,31.21558,121.416156
52571-282244,CN,CO,31.225603,121.437294
25642-241686,CN,CO,31.222838,121.395198
25167-239545,CN,CO,31.242722,121.441121
16472-150905,CN,CO,31.22324,121.394528
66215-300722,CN,CO,31.240288,121.441745
1652-134948,CN,CO,31.218984,121.430875
32671-138934,CN,CO,31.219283,121.431426
31715-109306,CN,CO,31.242882,121.44252
6069-149086,CN,CO,31.233509,121.443161
53364-285549,CN,CO,31.222699,121.392275
61078-294107,CN,CO,31.227155,121.388109
63290-297924,CN,CO,31.235159,121.445444
53468-285656,CN,CO,31.252213,121.389524
47533-258612,CN,CO,31.242058,121.446083
22024-216927,CN,CO,31.211461,121.42391
29920-255924,CN,CO,31.216622,121.435657
15120-157845,CN,CO,31.252337,121.442635
50386-274646,CN,CO,31.245542,121.383984
27144-154892,JP,CO,41.766558,140.715399
62247-296852,JP,CO,41.789736,140.75197
58753-291042,JP,CO,41.803711,140.735066
18018-180146,JP,LS,41.830926,140.735906
8166-151485,KR,JV,35.867587,128.596644
17033-178906,KR,JV,35.86723,128.597862
17036-178907,KR,JV,35.867319,128.594217
62967-297583,KR,JV,35.870107,128.597057
62830-297373,KR,JV,35.866199,128.592792
49211-267248,KR,JV,35.870589,128.594422
53332-284568,KR,JV,35.870966,128.598091
22215-218747,KR,JV,35.869621,128.60077
34440-55819,KR,JV,35.86616,128.59187
50910-276632,KR,JV,35.879703,128.587726
50886-276633,KR,JV,35.853781,128.611669
66167-300686,KR,JV,35.88516,128.589851
47146-256688,KR,JV,35.86102,128.618011
22212-218745,KR,JV,35.887541,128.591879
58492-292413,KR,JV,35.845451,128.593492
48407-262546,KR,JV,35.847292,128.612416
27286-246944,KR,JV,35.866159,128.626303
29224-252974,KR,JV,35.868196,128.627158
55210-289041,KR,JV,35.857784,128.625116
16918-176945,KR,JV,35.89232,128.608586
15801-165085,KR,JV,35.876315,128.62859
50057-272587,KR,JV,35.877776,128.628483
17593-183706,KR,JV,35.859274,128.629687
50056-272588,KR,JV,35.877849,128.630418
23972-233872,KR,JV,35.859044,128.561623
47144-256687,KR,JV,35.840899,128.614059
62959-297584,KR,JV,35.87074,128.636925
66626-301189,KR,JV,35.84367,128.568012
26700-244924,KR,JV,35.866037,128.555367
56309-290203,KR,JV,35.837486,128.616384
55212-289043,KR,JV,35.872742,128.638676
58588-292442,KR,JV,35.835521,128.580155
15897-166445,KR,JV,35.839025,128.623515
28007-249292,KR,JV,35.838978,128.625851
55200-289042,KR,JV,35.855705,128.552822
27014-246284,KR,JV,35.829584,128.611674
50096-272804,KR,JV,35.90548,128.61321
57204-291031,KR,JV,35.845592,128.639916
18215-188725,KR,JV,35.837881,128.556926
49210-267246,KR,JV,35.826003,128.615891
15898-166444,KR,JV,35.825764,128.621814
18233-186864,KR,JV,35.88011,128.653159
56307-290204,KR,JV,35.848291,128.535884
25502-241087,KR,JV,35.844421,128.536675
34475-93160,KR,JV,35.82125,128.64064
13068-156085,KR,JV,35.894666,128.667936
25649-241739,KR,JV,35.850737,128.520124
23101-227305,KR,JV,35.922476,128.640308
21179-209444,CN,CO,39.922809,116.433097
48253-261926,CN,CO,39.915339,116.421322
8199-103104,CN,CO,39.916188,116.419786
57566-291690,US,LS,48.767807,-122.484223
12733-149006,CZ,JV,50.080095,14.430017
26217-243745,US,LS,41.052325,-86.220756
64725-298171,US,CO,41.049338,-86.218276
72933-95737,US,LS,41.345182,-86.297841
10200-99560,US,CO,41.628017,-85.909763
49912-249446,US,LS,41.643127,-85.929324
55715-286843,US,CO,41.663163,-86.109136
72974-70000,US,LS,41.665,-86.107632
76233-90439,US,LS,41.62716,-86.228903
9758-92990,US,CO,41.628872,-86.230193
72753-69160,US,LS,41.627051,-86.236971
9430-87860,US,CO,41.708649,-86.181386
17896-177048,US,LS,41.676579,-86.2496
2931-87843,US,CO,41.699891,-86.215719
72676-64260,US,LS,41.718166,-86.176038
72702-29515,US,LS,41.701145,-86.217794
24033-211304,US,LS,41.692547,-86.235059
47826-259864,US,CO,41.724799,-86.176339
23846-232350,US,LS,41.719122,-86.190449
79426-101483,US,LS,41.72718,-86.175051
12894-153725,JP,CO,35.094831,136.999133
47564-255633,JP,CO,35.091796,136.973782
51849-277386,JP,CO,35.117962,137.022657
30568-95839,JP,CO,35.094344,136.959037
62216-296042,JP,LS,35.100089,137.046157
63551-295477,JP,CO,35.060026,137.021235
61444-295676,JP,CO,35.098317,137.048231
63085-296746,JP,CO,35.136878,136.962739
53255-284372,JP,CO,35.143694,137.026425
32398-131151,JP,CO,35.052793,136.947617
32399-131152,JP,CO,35.05265,136.947617
58724-292506,JP,CO,35.093619,137.074436
8044-151046,JP,CO,35.155038,136.963895
30456-294604,JP,CO,35.160742,136.985611
31157-106520,JP,CO,35.156867,137.033846
31694-117704,JP,CO,35.139273,136.935727
50734-271047,JP,CO,35.163991,136.963949
1877-143965,JP,CO,35.149267,136.933326
30429-82208,JP,CO,35.166605,136.952134
15101-154348,JP,CO,35.019878,136.953007
30167-30941,JP,CO,35.172459,137.038498
19750-198745,JP,CO,35.178933,136.975714
31360-107736,JP,CO,35.181836,137.021187
50176-273348,JP,CO,35.17344,137.05086
30601-99759,JP,CO,35.162033,136.924621
52833-275514,JP,CO,35.004858,137.024225
55562-271406,JP,LS,35.170642,136.930352
30558-96620,JP,CO,35.187504,136.969442
29853-252028,JP,LS,34.996698,137.006361
30394-78760,JP,CO,35.170638,136.921045
32404-137524,JP,CO,35.158494,136.905781
15930-163351,JP,CO,35.163516,136.9084
57449-291593,JP,CO,35.163649,136.907306
30135-24188,JP,CO,35.169113,136.913027
30980-104568,JP,CO,35.187502,136.945209
30981-184166,JP,CO,35.187686,136.945136
13017-155773,JP,CO,35.165041,136.906949
31312-107028,JP,CO,35.167112,136.907586
30383-56981,JP,CO,35.16572,136.904521
30290-62842,JP,CO,34.998216,137.052905
30405-75101,JP,CO,35.171693,136.909208
13151-152235,US,LS,34.602179,-83.764758
15983-102959,US,LS,34.530942,-83.984129
53631-284584,US,CO,34.541357,-83.540055
13153-152233,US,LS,34.603822,-83.517623
17895-182672,US,LS,34.510498,-83.543192
22097-216784,US,LS,34.882354,-83.957646
16003-165209,US,LS,34.84004,-84.337321
57562-290402,US,CO,34.875562,-84.322418
22980-226624,US,LS,35.105432,-84.009621
27335-238027,US,LS,35.115615,-83.993025
631-238017,US,CO,37.336816,-122.036391
20109-184524,US,LS,37.336308,-122.034668
10885-101906,US,CO,37.337171,-122.066703
76530-99360,US,LS,37.323966,-122.036422
5217-387,US,CO,37.321992,-122.032782
50686-274107,US,CO,37.323126,-122.054653
3628-142530,AR,LS,-34.451904,-58.72711
3632-142527,AR,LS,-34.403111,-58.655418
25823-198067,AR,LS,-34.530497,-58.702978
47724-230145,AR,LS,-34.458473,-58.864713
15219-158845,AR,LS,-34.447748,-58.867956
16436-159304,AR,LS,-34.491423,-58.590896
49468-269452,AR,LS,-34.42449,-58.581387
51309-278019,AR,LS,-34.439575,-58.569275
15006-157046,AR,LS,-34.449619,-58.916609
8895-151508,AR,LS,-34.634079,-58.629241
15098-156012,AR,LS,-34.644653,-58.565148
50824-276486,AR,LS,-34.637737,-58.550628
16444-169428,AR,LS,-34.688236,-58.563683
3842-150708,ID,LS,-6.273243,106.74305
55059-288844,ID,LS,-6.273383,106.723341
19462-199168,ID,LS,-6.29459,106.715304
17449-182009,ID,LS,-6.28195,106.70805
58780-293055,ID,LS,-6.272596,106.699243
61168-295559,ID,LS,-6.31767,106.746637
59094-293286,ID,LS,-6.34313,106.729785
57534-291669,ID,LS,-6.20385,106.716774
47846-258406,US,CO,35.047539,-81.984469
8147-153110,SV,LS,13.667568,-89.256252
12996-155144,SV,LS,13.677085,-89.25456
58922-293036,SV,LS,13.671275,-89.269227
15027-155145,SV,LS,13.679382,-89.248801
26516-227287,SV,LS,13.682886,-89.23125
51979-280346,SV,LS,13.683598,-89.231343
50129-270725,SV,LS,13.694399,-89.239693
47288-227286,SV,LS,13.706314,-89.249271
23482-230645,SV,LS,13.702108,-89.235006
15159-155284,SV,LS,13.702336,-89.22926
25910-242930,SV,LS,13.708705,-89.241098
26090-227290,SV,LS,13.704972,-89.213038
20454-205584,SV,LS,13.713183,-89.179502
25913-242932,SV,LS,13.698699,-89.150079
26817-245710,SV,LS,13.977684,-89.561436
9099-150685,PT,LS,38.73838,-9.40021
32764-133894,PT,LS,38.726396,-9.240103
3789-122810,PT,LS,38.779125,-9.219682
1893-122524,PT,LS,38.697511,-9.203684
6044-133896,PT,LS,38.709447,-9.153009
21458-212305,PT,LS,38.73187,-9.1469
3892-138433,PT,LS,38.714634,-9.140491
56365-290255,PT,LS,38.712532,-9.138578
1966-135524,PT,LS,38.656832,-9.156777
25353-240666,PT,LS,38.762711,-9.12954
19459-196904,PT,LS,38.767656,-9.129316
56046-289947,PT,LS,38.769946,-9.09598
53856-286088,PT,LS,38.752332,-8.940398
53761-285649,JP,CO,35.463062,139.531879
53942-286193,JP,LS,35.474716,139.549757
30422-80300,JP,CO,35.392771,139.4472
23379-229384,KR,JV,36.425502,127.392619
5432-1232,US,CO,33.182511,-117.34074
5363-1061,US,CO,33.159132,-117.351435
9349-95470,US,CO,33.231544,-117.307668
14875-156046,MX,LS,19.30425,-99.12002
9034-151829,MX,LS,19.30285,-99.12304
38114-247765,MX,LS,19.306527,-99.124607
1934-142186,MX,LS,19.29824,-99.13111
18293-182304,MX,LS,19.29951,-99.13516
58516-292708,MX,LS,19.299242,-99.135099
17909-182805,MX,LS,19.31219,-99.13527
20394-205054,MX,LS,19.29354,-99.10657
2107-141448,MX,LS,19.29865,-99.1379
22786-224844,MX,LS,19.321442,-99.094189
38131-95614,MX,LS,19.28179,-99.14304
19478-198127,MX,LS,19.278978,-99.141373
38155-99133,MX,LS,19.33066,-99.09982
23997-234584,MX,LS,19.29624,-99.159401
16182-169204,MX,LS,19.29644,-99.1601
3900-153724,MX,LS,19.29755,-99.16072
17910-182804,MX,LS,19.34067,-99.13498
30843-102302,MX,LS,19.30801,-99.16406
51115-277189,MX,LS,19.314036,-99.076144
51114-277188,MX,LS,19.313995,-99.076102
24878-224826,MX,LS,19.288451,-99.162887
29815-224825,MX,LS,19.342299,-99.14618
47813-259929,MX,LS,19.335412,-99.157486
25569-241535,MX,LS,19.282471,-99.164841
22781-224836,MX,LS,19.281448,-99.173172
32755-136945,MX,LS,19.35399,-99.15178
31436-99448,MX,LS,19.34485,-99.16523
25567-241536,MX,LS,19.295513,-99.182282
17835-185524,MX,LS,19.36885,-99.12077
57902-292027,MX,LS,19.303332,-99.189324
19757-189365,MX,LS,19.36167,-99.154
15125-157824,MX,LS,19.30326,-99.1902
31795-106354,MX,LS,19.34585,-99.17717
25665-241989,MX,LS,19.345597,-99.179949
25835-242686,MX,LS,19.345597,-99.180039
24272-84666,MX,LS,19.368611,-99.152222
61522-295960,MX,LS,19.359394,-99.16926
19185-188668,MX,LS,19.368523,-99.156131
18285-188667,MX,LS,19.34718,-99.18236
57648-291757,MX,LS,19.299794,-99.042586
38140-97645,MX,LS,19.36084,-99.17031
38152-99047,MX,LS,19.33998,-99.19019
27807-248698,MX,LS,19.376422,-99.095453
17986-184008,MX,LS,19.37934,-99.10209
29337-245329,MX,LS,19.341928,-99.191317
38139-97349,MX,LS,19.35185,-99.18618
17662-184007,MX,LS,19.36584,-99.17221
16193-169208,MX,LS,19.35355,-99.18536
28418-250664,MX,LS,19.380922,-99.140259
16244-169211,MX,LS,19.3355,-99.19798
14907-77726,MX,LS,21.1087,-101.66428
16718-267588,MX,LS,21.113939,-101.654098
32031-285006,MX,LS,21.100466,-101.634243
31871-117785,MX,LS,21.15432,-101.68844
17984-187105,MX,LS,21.08575,-101.6145
24198-236545,MX,LS,21.154499,-101.697029
31930-112544,MX,LS,21.15411,-101.69791
57759-291884,MX,LS,21.171138,-101.679097
47665-256884,MX,LS,21.171242,-101.733172
49151-267186,MX,LS,21.001131,-101.509193
23513-230827,MX,LS,20.965328,-101.457628
61127-295430,MX,LS,20.97267,-101.27935
1918-141464,MX,LS,21.01565,-101.25273
51173-277252,MX,LS,20.603709,-101.245481
47051-256607,MX,LS,20.58128,-101.22395
3722-145645,PH,LS,8.482265,124.657262
51505-273291,PH,LS,8.484947,124.654236
18071-185065,PH,LS,8.484601,124.650921
9047-150044,MX,LS,19.49486,-99.24673
38119-93098,MX,LS,19.49486,-99.24664
32063-293194,MX,LS,19.484525,-99.250041
38115-79340,MX,LS,19.5059,-99.24682
31256-102301,MX,LS,19.48702,-99.23291
56139-285924,MX,LS,19.510611,-99.23433
15296-159704,MX,LS,19.51029,-99.23329
16895-175444,MX,LS,19.50877,-99.22956
30881-101703,MX,LS,19.514486,-99.234225
38149-98017,MX,LS,19.51891,-99.24697
20500-206204,MX,LS,19.47746,-99.26853
57767-291883,MX,LS,19.525222,-99.228325
47149-256885,MX,LS,19.525399,-99.224841
16376-170365,MX,LS,19.52811,-99.22825
17351-181185,MX,LS,19.50259,-99.20346
51932-254838,MX,LS,19.539823,-99.215005
28742-250946,MX,LS,19.485439,-99.189369
15892-165825,MX,LS,19.53892,-99.20166
19186-188945,MX,LS,19.47185,-99.17992
38142-95538,MX,LS,19.55919,-99.29715
9188-152545,RU,JV,55.76598,37.38272
16776-175645,RU,JV,55.77059,37.42115
23968-227992,RU,JV,55.738168,37.410436
24418-237891,RU,JV,55.80504,37.39172
51724-277947,RU,JV,55.720759,37.379166
23248-221470,RU,JV,55.82108,37.38811
22857-221471,RU,JV,55.82108,37.3882
6118-149465,RU,JV,55.80955,37.46312
49236-267729,RU,JV,55.727938,37.476312
6003-126885,RU,JV,55.7994,37.48272
3627-115109,RU,JV,55.817533,37.501073
3063-231566,RU,JV,55.822861,37.497307
17704-182109,RU,JV,55.83753,37.48137
17493-181713,RU,JV,55.850445,37.444383
57164-291163,RU,JV,55.697519,37.500217
2087-143425,RU,JV,55.67718,37.46653
18348-183264,RU,JV,55.87644,37.33177
3012-137658,RU,JV,55.66479,37.48172
48327-262865,RU,JV,55.662878,37.481074
16623-173784,RU,JV,55.88072,37.44959
12708-155288,KR,JV,37.577212,126.972591
34451-80534,KR,JV,37.5752,126.97394
53275-284187,KR,JV,37.574199,126.97347
32283-135164,KR,JV,37.57532,126.96925
23492-230365,KR,JV,37.585394,126.98177
57750-291868,KR,JV,37.300533,127.044147
20377-205044,KR,JV,37.288258,127.034912
19778-203024,KR,JV,37.32014,127.02034
58675-292574,KR,JV,37.291983,127.028786
25960-243010,KR,JV,37.278062,127.033963
6160-148987,PL,JV,52.218125,21.016653
49026-266448,PL,JV,52.222715,21.012429
1299-130671,PL,JV,52.228627,21.005516
6200-130665,PL,JV,52.230932,21.012428
16251-157566,PL,JV,52.22844,21.00077
15974-154845,PL,JV,52.233833,21.00199
3107-130670,PL,JV,52.236394,21.018391
57580-291704,PL,JV,52.232411,20.979205
3977-138844,PL,JV,52.242465,20.994313
3106-130666,PL,JV,52.245461,21.001697
50523-272473,PL,JV,52.180907,21.023793
19487-188884,PL,JV,52.179761,21.004247
47290-257605,PL,JV,52.187456,21.061082
50939-276112,PL,JV,52.256496,20.984163
18442-176826,PL,JV,52.260395,21.046564
55838-286773,PL,JV,52.233909,21.106025
48596-263626,PL,JV,52.164542,21.06923
49242-267815,PL,JV,52.303427,21.057842
51098-277154,PL,JV,52.316978,20.967336
54722-277288,PL,JV,52.135503,20.889529
6186-149487,JP,CO,35.698525,139.771931
32462-138174,JP,CO,35.697918,139.773786
61092-289670,JP,CO,35.695721,139.76767
30230-38780,JP,CO,35.69336,139.77127
49833-271405,JP,CO,35.699177,139.765044
51847-274850,JP,CO,35.706721,139.773025
30002-9693,JP,CO,35.700155,139.761877
30096-14432,JP,CO,35.694227,139.762954
30587-98383,JP,CO,35.702072,139.762314
